-3.552601602306931228e-01,-9.164781866466383820e-01,2.127273246166919429e-01,1.691820898171032761e+00,1.722945631965957958e+00,1.405703839936686336e-02,5.707653315108390801e-01,4.218423038596923469e-01,5.492000345404564055e-01,5.901424699468278412e-01,-2.132114364609585699e+00,6.028913213123263670e-01,2.027570978032630933e+02
-2.597704279551752427e-01,8.181992669045089484e-01,-5.048433772068374598e-02,1.413709463161138880e+00,-1.672305313784465675e+00,1.299030411423742537e+00,6.372337637129159571e-01,7.343988829859416922e-01,4.278615167353850834e-01,-6.879496607737022318e-01,-1.246421465335556311e+00,-8.202496952694011689e-01,1.663929530041317406e+01
2.888112894443334300e-01,8.548598658700180819e-02,1.575843086624606482e+00,-1.453758070780050371e+00,6.239980976019712244e-01,-5.907849955151752708e-01,9.958612377198106103e-01,2.369435522680271244e+00,4.456676704379041176e-01,5.401388828689369231e-02,1.499465737456186915e-02,6.022684163241727173e-01,3.653488925593700287e+02
-4.752492222233231089e-01,4.160482675018242205e-01,5.713950162681484812e-01,7.863224288818014829e-01,2.720919557624384422e-01,-2.538714028766879682e+00,-7.951474687767823291e-01,-1.126467587882298838e-01,-2.047869320882843791e+00,-1.297694414848318267e+00,-7.035716619456648946e-01,-6.411723357678021928e-01,-2.863233354150380592e+02
6.988499265446969089e-01,-5.629870603508400906e-02,1.835613875149112728e-01,-4.819804611996997279e-01,-1.408918579542466076e-01,-3.422223440752696771e-02,1.201376856931268389e+00,-1.516041307350506129e+00,-1.783223413845508309e+00,9.862559802092372152e-01,-2.279494932319892531e+00,-1.509251612064997916e+00,-1.106320978517339881e+02
1.239613820665667748e-01,-5.792068684739234419e-01,2.564395150029416537e-01,-1.515462632011163713e+00,5.946158245286096156e-01,8.338364524978372216e-01,8.527116471796830632e-02,-1.910696863490683794e+00,2.623326705371458178e-01,5.047852040509187566e-01,-9.953490715978897674e-01,-6.457285041405328441e-01,-1.509260998854831541e+02
-9.017894782542525967e-01,1.997492522342315668e-01,6.534558563003856069e-01,-1.756052836356664981e+00,7.062594916463339756e-02,6.943028876273037442e-01,2.094385848426554286e-01,-5.805968524953616372e-01,-1.115667097818966447e+00,-6.528690330654635110e-01,-7.297758668902176726e-01,8.280247609893848226e-01,-3.153058797717176631e+01
-3.055666278151281667e-01,-2.128398223304488912e+00,1.132443156168198295e-01,4.303167407901279384e-01,5.305759237163664155e-01,-1.611843490558828584e-01,1.031941529539419644e-01,9.171798652397390728e-02,-1.353931853740093283e+00,-5.811283936083349033e-01,-3.262395902395562319e-01,-1.126282311918116896e+00,-1.617006329714104709e+02
1.836149531094795950e+00,3.738353957545124673e-01,4.889529973028875487e-01,-3.183685532243248906e-01,2.655585211319925684e-02,-2.093353681042674219e-01,-8.498206138380066665e-01,-9.499802101564321088e-02,-3.764706311430404684e-01,-9.214496733994617106e-01,1.266866653437819012e+00,-5.101888529988141130e-01,-2.118795128882098311e+02
1.708224737504925983e+00,-8.926048078183101975e-01,-9.525693559020478318e-01,-1.300573455274016965e-01,-1.926752241406685107e+00,6.831679982857004063e-01,-1.981308633135187014e+00,-4.590999689112370552e-01,1.414215921041337198e+00,-5.528352302435733945e-01,-5.033699935231871203e-01,6.371474694593775023e-01,-1.713229538843177977e+02
-9.413310329628014061e-01,1.699368547146558717e+00,9.933128488155222868e-01,-8.444462887405028706e-01,9.257606959099238253e-01,-1.234933860538484640e-01,-3.576693123358543613e-01,-1.159264821054971639e+00,-1.561138600000109067e+00,1.058942217310739231e+00,2.380927951405983567e+00,6.669556128022856578e-01,-1.871631307098468966e+01
6.064963040814252970e-01,7.474834485139351115e-01,-3.736239147628594437e-01,-3.745548749298734936e-01,-2.708802189266107607e+00,2.882667310579927644e+00,3.361276646059440654e-01,2.458425052621249662e+00,8.862863315989218949e-01,-1.506734951040660242e+00,3.223928346179306126e-01,-1.975328225509709323e+00,-3.596134515675991139e+01
1.200959396063522866e-01,-1.983917686520925150e-02,-1.331206037260247221e+00,6.854446108630787293e-01,1.253288090245916475e+00,-1.036543075903462174e+00,1.237851330017996215e-01,-9.790699227469941424e-02,-1.012063235868397193e+00,2.010620754965895818e-01,-1.439132299223151890e+00,-4.177283675393806961e-01,-6.429153887691019520e+01
-7.646828741825542619e-02,-2.287167935741546643e+00,-6.054217936430787012e-02,5.948968337846978205e-01,-2.076309617188007550e+00,2.343511750815114869e+00,-1.070120747056381716e-01,7.773468165242524153e-01,-3.019437386518646349e-01,-2.214534937515019730e-01,2.769486236356344944e-01,-6.809815950451053590e-01,-4.394567033377212084e+01
5.294113687589175887e-01,7.923217807513839306e-01,2.353758022229296420e-01,1.911700199428214564e-01,4.012418649283910899e-01,1.736300697563225803e+00,-4.861934400229503961e-01,-9.435355333263045763e-02,-1.842509308178549299e+00,-4.962660076570669654e-01,1.237654502572733684e+00,-6.319735002409487823e-01,-1.986564900939534937e+02
1.064655499049149912e+00,4.818807861815886939e-01,1.433180624413228910e-01,1.935775703556627814e-01,1.504706714590835936e+00,-1.528760033546946673e+00,4.052004749011685059e-01,1.245503218738263307e+00,-8.031010737749305628e-01,-1.075921471901918780e+00,-7.348139290356812126e-01,-7.014710517551768776e-01,-2.748249321512160392e+01
-3.031123037704930856e-01,1.727366438841567708e+00,-5.669878593008702561e-01,-9.279800245240973355e-01,-1.444818764913290421e+00,7.987910229009194119e-01,-6.488373036580105113e-01,2.053738499233687786e+00,-6.237304119546502879e-01,-2.010175901059894521e+00,2.804219564336551951e-01,1.675802271195157234e+00,9.065464924804014402e+01
-7.705375984718414450e-01,-7.049937980240955637e-01,-1.379574943132695353e+00,5.674678216151551879e-01,-6.826473812837438038e-01,9.906809165212724366e-01,-4.839751684252070474e-01,2.622037710002658173e-01,-2.866857745614203590e-01,1.462280559419570636e-01,1.491370363810234467e+00,1.046424424031978662e+00,5.673540335070991603e+01
3.941882969091309863e-01,-4.480811262113930105e-01,-6.350707635616620328e-01,3.330114855543584995e-01,8.008105540202818950e-01,2.610517354717535876e-01,1.407936454475553767e-01,-1.824426619267239369e+00,-8.087030648215752515e-02,1.674491144611270008e-02,9.757813347840120777e-01,1.768259118044761824e-01,-1.222577581681952950e+02
-1.181998371772206458e+00,3.440387357798573298e+00,1.532028395840704382e+00,-2.927708962983469609e-01,1.798367394053417945e+00,-1.713722134518091411e-01,-5.622546641225499853e-01,4.431046823062418372e-01,4.505991332933532711e-01,-8.863393665709291547e-01,1.756585971805867619e+00,3.076697940280629928e-01,-6.226735101762879054e+01
-3.379939859441134509e-01,-1.007577744304057665e+00,1.995822351463052868e+00,-1.379320815872715267e+00,-1.421386579457631250e+00,-8.331041359064099427e-02,5.161733196260566425e-02,-2.770051611593971619e-01,-8.816731346782477607e-02,6.333982136085177794e-01,-2.136327932474448021e-01,5.008637886248029636e-01,6.765017221293547323e+01
2.296793440734813327e-02,-1.467530613215279889e+00,-9.894612792604010609e-01,4.229640407252193701e-01,1.080772459450173972e+00,1.067244940845215595e+00,5.938402290696925823e-01,1.131907571069413754e+00,-1.221472244134952145e+00,5.136234184861384611e-01,4.442542435790232669e-01,3.088737252260485011e-01,1.888910620862610017e+02
-5.815486032114250969e-01,-2.881657923083618122e-01,1.869046470689783579e-01,-1.340527247081932494e+00,1.740974721667826741e-01,9.534999533003403471e-02,5.558498419220339049e-01,1.025712971852804856e+00,1.103222091543280214e+00,-6.364402451781990822e-01,9.194931610364700525e-01,-4.534580517298598679e-01,6.698313169651997612e+01
3.579061391465890307e-01,-5.301637366597140577e-01,-1.382523646979696874e+00,1.210469642893022613e+00,-8.149179426082403532e-01,-1.048275419050056945e+00,-3.867110465733693547e-01,3.870699175947552861e-01,-1.509425946723547129e+00,-4.964145369497989513e-02,6.064465805387536657e-02,5.048146665624382301e-01,1.617260852716821740e+00
3.030690279815712040e-02,-9.953183032799836072e-01,-8.372035821971312020e-01,-4.761287582810580510e-01,-7.285395545253606775e-01,1.335654747830788747e+00,-1.263135580685424753e+00,-4.201436879046354100e-01,-9.348865701886550639e-01,1.441454665754614561e+00,-9.577097745439188126e-01,1.210036342751935390e+00,5.958268632245012242e+01
-7.464051764352193086e-01,-7.509808863317048999e-01,-7.291024740354162814e-01,1.140979030063129063e+00,-3.147729460122852263e-01,1.242653357059376518e+00,2.292917862490005398e-01,-2.622285345971286374e-01,-4.450372291059574437e-01,-5.899676809995265669e-01,-2.598788762570096167e-01,6.769815413578098573e-01,6.394470207134825834e-01
1.807748628149875803e+00,3.960575757317543744e-01,5.124707881613269622e-01,5.961641024892198049e-01,2.652197202191199921e-01,-1.417812211526419119e-01,-1.205471700302465976e+00,9.443339140437971846e-01,-1.766019089153136878e-02,-1.466926645891864389e+00,-3.846349911765755691e-01,-1.159150410827108901e+00,-2.249777359422419352e+02
-2.694912772177284754e-01,1.331754825061011394e+00,-1.196969505189213523e+00,1.667360266861579676e+00,-1.201843806230254719e-01,-3.632464296528929437e-01,-4.192509970584648582e-01,4.751412878528398220e-01,1.013379718036277799e+00,-1.405134798542259755e+00,-8.726707819208142647e-01,9.919317655312462900e-01,4.222925870923151415e+00
-1.545405074903406506e+00,3.878231910068445920e-01,5.163208133240508868e-01,5.152126233572515979e-01,-2.611632659243514620e-01,-2.898408752885400230e-01,9.527038365794173735e-01,1.126383595464060638e+00,5.995777595493151368e-01,-7.136775581539647750e-02,6.516063665980487141e-01,-3.895989112244881425e-01,1.720357016148431342e+02
